TimeStamp,Roll,Pitch,Yaw,AccX,AccY
13:40:37.748040,3.487465700202894,2.1736847684073792,-176.08717123611152,-0.03155819059441699,-0.006078287384189707
13:40:37.954483,2.9268126253757747,5.291741108095849,-174.01222190908902,-0.08702752284278871,-0.021976862945546287
13:40:38.134004,2.488224383521428,8.23695255184011,-172.70226818389716,-0.16511627369805293,-0.04488587098458549
13:40:38.232746,2.1543645859013476,11.225350476608606,-171.76962000743177,-0.26641760949605764,-0.07476189324471592
13:40:38.439785,1.8720103741183203,14.384173390284026,-171.1287226521989,-0.39032692195389107,-0.112579375718968
13:40:38.542819,1.6717641038305677,17.84980732429511,-170.58421105377732,-0.5406742566758174,-0.1574733963616929
13:40:38.832779,1.5413676309343407,21.703811153124448,-170.2708070403804,-0.7183906426874406,-0.20839418932306994
13:40:38.988089,1.4830691623610468,26.073124422429366,-170.0453308207333,-0.9272286564821003,-0.2658702957848726
13:40:39.086007,1.4595480550405027,31.078932987638666,-170.0562663526745,-1.1705935846101418,-0.3304570180799369
13:40:39.316173,1.469958380854974,36.83123195301322,-170.2945612659315,-1.4508428499451937,-0.3993694110821682
13:40:39.405899,1.4614918951981875,43.42545594496848,-170.80658763079953,-1.771200060229119,-0.47234143606852086
13:40:39.586072,1.4965833668279604,50.89420996813649,-171.194162390143,-2.1310580368355776,-0.5495157749800607
13:40:39.806121,1.4850554524463175,59.13512916326595,-171.71685937738852,-2.527938126527639,-0.6281794506841218
13:40:39.879652,1.2751468229027316,67.86642376302098,-172.51282406887398,-2.9544463407271055,-0.7064891894679881
13:40:40.066216,0.8227184503264828,76.68076712801775,-173.3733535924685,-3.4011404432596706,-0.7851024284633369
13:40:40.306275,-1.5873107478835309,85.08942745855752,-176.15193190819636,-3.8569413294678982,-0.8613838836950108
13:40:40.416119,-170.98291386491346,87.21787569044254,14.19663198680355,-4.312157269340636,-0.9355183260452377
13:40:40.665878,-175.47184154138674,80.50144666206447,9.44766908977988,-4.759958709130722,-1.006308435830147
13:40:40.825865,-176.4278990324549,74.74125264878008,8.43152780483301,-5.196553648604507,-1.0756391611876726
13:40:40.945903,-176.75270381036233,69.8640991181057,8.041720644636952,-5.620885465165605,-1.14238920897466
13:40:41.040821,-177.08079533005647,65.74137877714253,7.782878365409539,-6.031054409922021,-1.207829365906316
13:40:41.185820,-177.24625805614693,62.25220363623478,7.658689508356489,-6.427655570722553,-1.2720271374576502
13:40:41.290821,-177.27980818543654,59.29367664895556,7.605489285212274,-6.812984455076941,-1.3349295119520466
13:40:41.466019,-177.36686056795895,56.74110695236522,7.570132934781626,-7.186487582278434,-1.3966333862281939
13:40:41.551064,-177.46600276848986,54.53291979733245,7.554130521863129,-7.550041290819369,-1.4570821100489526
13:40:41.730867,-177.50554246833997,52.6128602016585,7.555817031592044,-7.904102453515929,-1.516486640613418
13:40:41.906247,-177.51790405683832,50.92206191406511,7.567896342523859,-8.249251642716295,-1.5751385822103883
13:40:42.010965,-177.54664787383223,49.416014600966236,7.587860713216639,-8.586317796420158,-1.6328922378061104
13:40:42.188451,-177.5797610539248,48.07844551434636,7.614518862895357,-8.9159001479777,-1.689881501160325
13:40:42.385823,-177.5904997280021,46.87587574338813,7.643121544392742,-9.238909204413005,-1.746614239514374
13:40:42.479261,-177.5943491272744,45.79395077234829,7.675669825835841,-9.555383724451143,-1.803055263980752
