TimeStamp,Roll,Pitch,Yaw,AccX,AccY
09:17:27.690086,4.005918460447759,-1.9441461974730583,80.26165634835989,0.0017133898736161304,-0.00045744075797878893
09:17:27.768588,4.01746355577947,-1.9370717255749794,80.28767793195517,0.0007779560502047183,-0.0008343398109551136
09:17:27.896386,4.011112833255267,-1.9454219819660723,80.37670370056718,0.0014292816421912114,-0.0004530668401725091
09:17:27.960248,4.003489591114719,-1.9456488236351872,80.32875603401071,0.0018481303108060978,-0.000635569512629534
09:17:28.030295,4.017760627183818,-1.9452018009528964,80.29844320190972,0.0009092171099559866,-0.0005191889023167532
09:17:28.204968,4.021680765864138,-1.9468078018300772,80.3007065907562,0.000866003811546374,-0.0003913441527077763
09:17:28.450291,4.021680765864138,-1.9468078018300772,80.3007065907562,0.0005380985753977769,-0.0005858464522169794
09:17:28.805049,4.0245046000870115,-1.9421428240499798,80.32851190823881,0.0006071216189250324,-0.0009482731242466912
09:17:28.921216,4.0186768205609384,-1.9494076166438898,80.35869234463648,0.0011172397448095295,-0.0004996593529349447
09:17:28.989795,4.0186768205609384,-1.9494076166438898,80.35869234463648,0.0008694271999043793,-0.0007901431054140086
09:17:29.129805,4.0120232452813775,-1.9548549843655254,80.41822287174126,0.0015101917003814426,-0.0006149032244205013
09:17:29.300992,4.009690531647567,-1.957012834603366,80.41881965854706,0.0016730382253941356,-0.0006186698322429355
09:17:29.410093,4.010557365372205,-1.9543814824196069,80.41068210160016,0.0016887985115410092,-0.0008187186049792009
09:17:29.474985,4.0130733960557,-1.9530334365522781,80.38242416712481,0.0017063572900052394,-0.0009306474146576101
09:17:29.611647,4.010133611666823,-1.9583352927421043,80.37091150250625,0.002202863307287864,-0.0006248637590047924
09:17:29.680145,4.012753999229851,-1.9572736921149438,80.33255241968732,0.0019939002489517414,-0.0006775740689036798
09:17:29.752658,4.015052378643325,-1.9565050499153989,80.33237826184856,0.0020444250424062217,-0.0007359052535347329
09:17:29.939778,4.01659312666861,-1.9545621395611794,80.31442896501535,0.0019957733436350533,-0.0009958129370589357
09:17:30.020170,4.0182063664907375,-1.9531811465683828,80.27803223753946,0.0018694085028900787,-0.0009800588962796486
09:17:30.129776,4.019573091095357,-1.953062810628651,80.14886232031061,0.0018796265429876324,-0.0009905858374305817
09:17:30.290003,4.018706052404852,-1.951104979135826,80.17204529495133,0.0019266631740330166,-0.0010476081369157901
09:17:30.369875,4.0162894460546354,-1.95261925726522,80.20086813419204,0.0022332703676969617,-0.000987565960362864
09:17:30.514539,4.014842210675617,-1.9551940995290291,80.2945404204796,0.0024777430704214887,-0.0008461749399465248
09:17:30.670165,4.013114209132828,-1.9574865196583002,80.365020955474,0.0026174147422896436,-0.000722653238813393
09:17:30.829996,4.011224082425243,-1.9492454112507631,80.33013958385618,0.0025384588483434627,-0.0013350072025475749
09:17:30.979830,4.008590396780435,-1.950446942172535,80.35681819958887,0.002721362862841835,-0.0013985573224114406
09:17:31.080209,4.014061377278769,-1.9494235944221572,80.34611000162654,0.0023233792734134104,-0.0013018775332418262
09:17:31.186643,4.013633047249143,-1.9448253015022916,80.34186626427787,0.0025336254134270264,-0.0015763743085549166
09:17:31.314593,4.01564585998415,-1.9429962235540792,80.30125714703381,0.002576933968507708,-0.0017367210171810102
09:17:31.470098,4.018010749130867,-1.9424601855322827,80.33141025554075,0.002644278618585369,-0.0016663118730757115
09:17:31.585074,4.0213181522951675,-1.943752938406932,80.35470067602147,0.002525680246465052,-0.0015569981227980957
09:17:31.674876,4.0163091136320395,-1.9391781664592398,80.38157413386956,0.0028467939103171496,-0.0018490834109399664
09:17:31.906036,4.0147195642867635,-1.9357719580009778,80.37572523465641,0.002934050031130618,-0.0020130585825783873
09:17:32.046267,4.0147195642867635,-1.9357719580009778,80.37572523465641,0.002668601211595295,-0.0015555984510392381
09:17:32.208030,4.010903735627761,-1.938143780394679,80.36392013274838,0.002957436384327619,-0.0015406030506090657
09:17:32.310130,4.011969663182275,-1.9419535162995658,80.41552513337241,0.0030149615426149842,-0.0013869766227330171
09:17:32.454955,4.012228749522864,-1.9404626077034317,80.3908087652108,0.0029678336974169562,-0.001506834699990268
09:17:32.607750,4.010616523516333,-1.9425065477628487,80.41923649982165,0.0032169463951944267,-0.0014040916425758423
09:17:32.765315,4.003634172654813,-1.9472876192276312,80.44187217899767,0.003761203437274478,-0.0012603445888497548
09:17:32.845009,4.00369425169859,-1.9429550711094856,80.47919144751026,0.0038276214871868137,-0.0014905552981469658
09:17:32.974956,4.004139032975613,-1.9412599577703478,80.48497602665665,0.0037928373011437257,-0.0014976705434420138
09:17:33.100167,4.004987328120798,-1.940661844275946,80.501264979704,0.0036076640688195148,-0.0015192056004289956
09:17:33.269838,4.003889897124394,-1.9397565160362364,80.51252707532956,0.003801265919777064,-0.0015134323444579878
09:17:33.400160,4.003095248515399,-1.9429831252295109,80.59003983746639,0.0039133671178497075,-0.0011848020092400952
09:17:33.515196,4.002154228343764,-1.944874056132371,80.53545359160539,0.003981570189048338,-0.0011761965585113346
09:17:33.649990,4.002154228343764,-1.944874056132371,80.53545359160539,0.0039629401725399865,-0.0010382345934712802
09:17:33.795303,4.002154228343764,-1.944874056132371,80.53545359160539,0.003874793814712008,-0.0010811033927047933
09:17:33.914846,4.006153859301844,-1.9457493959152548,80.46080003682052,0.003704626292091826,-0.0009880818755129432
09:17:33.979932,4.007491086550516,-1.9465952656215242,80.49968058354416,0.003520067742116351,-0.0007868508154575229
09:17:34.070156,4.002328606185448,-1.9444833591366002,80.43992598273056,0.0038663845441912316,-0.001009441480308163
09:17:34.129944,4.00054993217286,-1.939674502403455,80.41532461565326,0.0040670182031245965,-0.0012892010754290719
09:17:34.211268,4.001464479117508,-1.9345823458495761,80.45351085151252,0.004052912711614261,-0.0016604723617026102
09:17:34.319886,4.0012037087169965,-1.9365745582208447,80.41973038751652,0.0040909578102021615,-0.001525440783924854
09:17:34.452596,4.000165363540077,-1.9369192999601896,80.43533872354337,0.004276970043279521,-0.001539150425302526
09:17:34.611516,3.9986552888275866,-1.932871561123979,80.3759804964616,0.004333584280200001,-0.0018596584826902876
09:17:34.798440,3.9968596583670104,-1.9358410386145035,80.43046619088541,0.004621866731417759,-0.001588301884201597
09:17:34.860070,4.0021616317990425,-1.9374162449233994,80.39609528319681,0.004218006389724045,-0.0016313347694194775
09:17:34.948775,3.9980710113720206,-1.9360051451744964,80.42479883443428,0.004387304966019987,-0.0017662490306776144
09:17:35.039780,3.999205912783541,-1.9364025643663298,80.44858861555075,0.0043179716785693165,-0.0016263215243330195
09:17:35.290051,3.99607621060102,-1.934589455938037,80.40337507205501,0.0045143853869522655,-0.001810547278666143
09:17:35.456191,3.995632295851571,-1.9357705231444393,80.48889930231388,0.004537509382073503,-0.00184818275772461
09:17:35.570145,3.9986397647827814,-1.9376985165903222,80.47282260778175,0.004238289865829624,-0.0015556389397853516
09:17:35.699827,3.983241947211369,-1.9390954482549991,80.44338937612618,0.005021542372382672,-0.0017026871712193632
09:17:35.874958,3.9826666822303842,-1.9406731487414004,80.49102414767006,0.005281435499751308,-0.001751084304855022
09:17:36.067849,3.987273472375899,-1.9337414829894088,80.49915288508919,0.004989906959261092,-0.0021082879266511112
09:17:36.150011,3.9903876182438527,-1.9397030503470765,80.48827182869883,0.005034406447747447,-0.0017914191986587338
09:17:36.298634,3.9977527674453417,-1.943729036642229,80.42273062664185,0.004561940040337997,-0.0012979910608411568
09:17:36.373372,4.007163710315097,-1.9490935783320966,80.3975270970268,0.0044791657769239195,-0.0009962653284989339
09:17:36.805077,4.020495057259854,-1.9521969131967147,80.44929456249056,0.00365774901706231,-0.0006210962635131537
09:17:36.861634,4.018459758681574,-1.9443862678272057,80.46782326584088,0.004033227197173565,-0.0012868644231005836
09:17:36.959128,4.021531865035131,-1.9484916198358349,80.43663697175883,0.0038667584927504534,-0.0008535653504664993
09:17:37.060307,4.026910694481957,-1.9394900952245315,80.40775908290625,0.003605910280261612,-0.0013711630076753728
09:17:37.120288,4.028971758193681,-1.9486868109321582,80.36997646254848,0.0035489793370286236,-0.0007860102453857911
09:17:37.200020,4.050286890752587,-1.9340344788789943,80.26811946656098,0.0021661350109894685,-0.001554015322366727
09:17:37.309922,4.057065377400805,-1.945417988522395,80.30795745877482,0.002280719320734259,-0.0006047125193994113
09:17:37.394888,4.050922492347914,-1.9409083443290884,80.29717165888499,0.0025615147303076195,-0.0009910623153471811
09:17:37.480235,4.052793662127738,-1.9357994471205395,80.2808887777682,0.002574206325087991,-0.0013925416522714241
09:17:37.559860,4.0242161693139025,-1.9490425881680633,80.28931018974907,0.0043591396919104575,-0.0008193374958593352
09:17:37.647018,4.027620825907964,-1.9425555813050939,80.26412048789376,0.004039530455562976,-0.0011535541814505237
09:17:37.749928,4.021687553935005,-1.9492714467593755,80.2760946849876,0.004561482582364414,-0.0007313384446273207
09:17:37.850177,4.0419432578495975,-1.9490271259113192,80.23111083209088,0.0034460562032513037,-0.0003417430536418997
09:17:38.014987,4.063086262782674,-1.9385500144128949,80.22965696692751,0.0019971605766207837,-0.0008784164820632037
09:17:38.104822,4.059619587822274,-1.941764233037894,80.31965700493038,0.0027098191144506885,-0.0008867771092058037
09:17:38.250085,4.049668426944698,-1.9538354815423422,80.27722240958931,0.0035778220258880847,-0.00013470199246835173
09:17:38.390098,4.043888642789103,-1.9583582201718344,80.26785628091265,0.004137096497038739,-2.1173580885184282e-05
09:17:38.524873,4.039260916352817,-1.9522423549413626,80.33395621590883,0.004385214396599403,-0.0005402003920699069
09:17:38.591060,4.044535254191704,-1.9465918133157054,80.36344033135532,0.004036089015260804,-0.0009121536019177764
09:17:38.689851,4.045841216525288,-1.9473991432433126,80.33080819311772,0.003945676012136968,-0.0008445724857816415
09:17:38.749940,4.039183682649754,-1.9466739335301926,80.3068719913096,0.0045326763069531255,-0.0009979057100723424
09:17:38.856124,4.043877449113665,-1.9523955922308875,80.25959541611492,0.0040142836612302914,-0.0006042245292889278
09:17:38.940003,4.042579077025697,-1.948866972155352,80.33257302220116,0.004280432805436888,-0.0009244758642904746
09:17:39.041110,4.035803398925494,-1.9519810707873846,80.31277484414879,0.004683194835263244,-0.0008730221263972591
09:17:39.102674,4.043248019431939,-1.947640053498135,80.32887262161543,0.004192122523332752,-0.0011227940592807503
09:17:39.194854,4.045253428268454,-1.947621395646561,80.3284010012237,0.0040592684725822194,-0.0009954471539912833
09:17:39.389873,4.037261870403417,-1.9461058552454966,80.32421538583736,0.004511323236679482,-0.001185966329617049
09:17:39.521408,4.033936176289037,-1.9482553160392653,80.37221076648403,0.004664574050636555,-0.0010592251918476853
09:17:39.621549,4.041229836222585,-1.9387622740029045,80.33274643721425,0.003937241251170953,-0.0014297595263125218
09:17:39.695945,4.033204025250813,-1.9469880467236464,80.3542252330036,0.004522404171196717,-0.0008146191450832332
09:17:39.881162,4.031103685946807,-1.9484629641513969,80.42136001299514,0.004800046139676287,-0.000760442283121225
09:17:40.020198,4.030608017487425,-1.9445883380051256,80.37985129038027,0.005123043972096132,-0.0011043732786052657
09:17:40.064822,4.022470115227973,-1.941895341823407,80.33294342036646,0.0057945786342105746,-0.0014176730405935179
09:17:40.150038,4.022550172525895,-1.9374453341969087,80.33944263732565,0.005728341210182075,-0.001747973717369584
09:17:40.285202,4.029254443520206,-1.9342402911033185,80.3153899565296,0.005306963640957356,-0.0019251345777882313
09:17:40.459806,4.032044888763422,-1.9363744847418392,80.32184433285173,0.0051201256875471265,-0.0017492142442069702
09:17:40.580193,4.035002668362175,-1.9344898950162057,80.38486691666918,0.0050978345985562366,-0.001894877461998459
09:17:40.635041,4.0367439841206885,-1.9332978747782281,80.31608681301819,0.005179160618077013,-0.0019976574352252047
09:17:40.740209,4.034703963063465,-1.935044512246465,80.33889518500601,0.005442200588191186,-0.002026109981837166
09:17:40.832787,4.03766569921802,-1.9341610476466635,80.29230930750776,0.00522874688643625,-0.0019506881636809407
09:17:40.899939,4.036481637459007,-1.9376234317698966,80.2779931158919,0.005575198472526788,-0.0017578946284724074
09:17:40.990930,4.0369781477134055,-1.9364178627926178,80.26641909540866,0.0057412700922003035,-0.0018846575986062523
09:17:41.070022,4.037519107679812,-1.9374440147893746,80.2420096615689,0.005936850399253415,-0.0018409204121229215
09:17:41.145030,4.039753305393939,-1.9380682640664175,80.21495790055657,0.005901414471440482,-0.001690189534967185
09:17:41.249867,4.038295256931387,-1.941432413801015,80.27732713645214,0.0061564113702726455,-0.001491046037465758
09:17:41.374938,4.0430286508212685,-1.935453540372641,80.22656270725102,0.005844490964633618,-0.0018951053487125682
09:17:41.514882,4.049289339684403,-1.9371259652505457,80.26848540021106,0.0055209965232960135,-0.0017127786119045295
09:17:41.624223,4.047842301391735,-1.9395899278471704,80.22038215332029,0.005628106908440816,-0.0016762858451498971
09:17:41.699866,4.044633421800057,-1.9378636674924818,80.25340888412697,0.005951173954917702,-0.0018624560449032094
09:17:41.794470,4.042458278274182,-1.9378298766355428,80.31397589699672,0.006104118875168564,-0.001900002723377885
09:17:41.889744,4.044559056978182,-1.938723666283645,80.3094270037562,0.006091967705985191,-0.0017166924625334902
09:17:42.093187,4.045945627516695,-1.936612922760842,80.32530039549236,0.00608428201459206,-0.0017757593380777817
09:17:42.163082,4.046755032965769,-1.9381559297925954,80.32055152089693,0.006020701207495771,-0.0017714599961500147
09:17:42.395192,4.04389696214023,-1.938215718024277,80.35892677799916,0.006224589416368444,-0.0018103652113382667
09:17:42.490784,4.046407702431628,-1.939853132183858,80.31135224783179,0.006043404801906675,-0.0017715651668578256
09:17:42.619944,4.044608873364211,-1.9389466755569607,80.27212014078027,0.00626479851689918,-0.0018929031840960774
09:17:42.779793,4.043215437657767,-1.9368425170303496,80.28567673139915,0.006348598506358193,-0.0019672116570344633
09:17:42.876169,4.039577724654101,-1.93464833596723,80.28384466283347,0.006581539347900636,-0.00217997113864721
09:17:43.030215,4.0336798506488165,-1.93751471121475,80.35813279568737,0.006931187355193042,-0.0020346410309489377
09:17:43.191732,4.027239012170622,-1.9356994923417634,80.40749549398573,0.007367048821509889,-0.002262424950114772
09:17:43.280095,4.036215035174298,-1.9406079966761687,80.38781253375957,0.006879183843879215,-0.0018209383295535852
09:17:43.395171,4.032421936465717,-1.9361185220945147,80.40412275446985,0.007118411718149466,-0.0020843570278809087
09:17:43.505163,4.034716203076813,-1.9380367470220468,80.37739910073664,0.0072102086821985364,-0.0018498187840383933
09:17:43.644847,4.034716203076813,-1.9380367470220468,80.37739910073664,0.007286153819691291,-0.0021669002141418876
09:17:43.739895,4.036340014134037,-1.9391058326535637,80.44864303701242,0.007171331137329482,-0.0020827703541680537
09:17:43.853651,4.036834150242807,-1.9408248618567292,80.46854722236625,0.0072761124787271364,-0.0018735570443111087
09:17:44.040152,4.038732490564957,-1.9366295098795914,80.41438249208035,0.007224579106400144,-0.0019674747216704854
09:17:44.150187,4.047994798569175,-1.9356388540850773,80.39241642423842,0.006755075021117627,-0.0019712543976551098
09:17:44.255013,4.052382309978364,-1.9330544931424125,80.3945082084532,0.006602244003946694,-0.002261430003271502
09:17:44.349937,4.052382309978364,-1.9330544931424125,80.3945082084532,0.00830975392844384,-0.0021194884354774125
09:17:44.450096,4.063476737434392,-1.9390049590255933,80.30988019823037,0.007690074932935571,-0.001474629155959535
09:17:44.609970,4.061510617546824,-1.9386765479741397,80.32754381434223,0.007948711445210218,-0.0014457661636994607
09:17:44.760220,4.066712627379676,-1.9352521811155157,80.39479294879976,0.007738294239448383,-0.0016822088743914166
09:17:44.890193,4.0578542586569935,-1.9406050903785506,80.41820058154696,0.008533454022989186,-0.001546426104842898
09:17:44.959841,4.064899871483766,-1.9323487677715399,80.4422678784916,0.007824520946728567,-0.0019310321137197854
09:17:45.074868,4.058161253148684,-1.9381758638762763,80.42726982479583,0.008492957383459681,-0.0016139722144476306
09:17:45.149878,4.04868295483819,-1.945062530126874,80.3909475087048,0.0092568017926376,-0.0012408033388550072
09:17:45.311904,4.049672555406033,-1.9455325592707793,80.32524845796178,0.009402562517998585,-0.0012457000319370795
09:17:45.475060,4.051136176269769,-1.945304928815137,80.30964762677543,0.009311455178758477,-0.001133001968850814
09:17:45.649928,4.051814549753252,-1.9416612199352543,80.28113472229447,0.009341823543636708,-0.0013055360226400291
09:17:45.908302,4.053463141556363,-1.9414752210585464,80.29703234011906,0.009320319740163403,-0.001331988198273081
09:17:46.031910,4.055454454031328,-1.9393334609203194,80.30595028241052,0.009273331191020128,-0.001378482321963708
09:17:46.186565,4.051541474814612,-1.9412879349906234,80.31719980377837,0.00969434066868295,-0.0013039565394352313
09:17:46.410276,4.051184348097893,-1.9352454823834708,80.38299321096149,0.009638072538755425,-0.0017559668780253966
09:17:46.530055,4.047750022444227,-1.9345808261459254,80.36163738258138,0.009777148425254605,-0.001731192717474087
09:17:46.594881,4.040594322193285,-1.9339456299266315,80.39048359885707,0.010173572524988968,-0.0018549313910000177
09:17:46.705172,4.041244083464973,-1.9352283927562395,80.33112585240227,0.010154622521255598,-0.0016495277179401214
09:17:47.488554,4.039160157698685,-1.934788230654135,80.33544765169755,0.010393430212497043,-0.0018374753750605428
09:17:47.683855,4.036105271087813,-1.934270639275589,80.3943019197106,0.010517436902708526,-0.0017836029197303054
09:17:47.855212,4.031833463426907,-1.9380137082407989,80.43809600608174,0.010857209551528626,-0.0016752767325805427
09:17:47.994786,4.035320160378488,-1.937267264861356,80.45271851189919,0.01069987902353797,-0.0017127241230566637
09:17:48.109782,4.039245880660121,-1.9368887564506163,80.3928002438317,0.010497547535069342,-0.001829913408518737
09:17:48.182845,4.037079011825003,-1.937850980286934,80.364523653772,0.010680579454405021,-0.0016821725080702564
09:17:48.295089,4.041690824691331,-1.940221704124685,80.3395478838829,0.010497880953304846,-0.0013675253980718629
09:17:48.540081,4.035066150807792,-1.9416478522861869,80.30069563493254,0.011011543406845497,-0.0012404065673307738
09:17:48.730356,4.0381196919573945,-1.9422983758534373,80.26024137925415,0.010903146500123105,-0.0011815050691335815
09:17:48.840947,4.037397244358861,-1.9445500572006245,80.31542936454711,0.011085111108165232,-0.0010606659024299497
09:17:48.940290,4.036998329076197,-1.9433120558526575,80.34694174297,0.01120460462164466,-0.0011822971560765886
09:17:49.094136,4.0419320872832065,-1.9421508379232404,80.37411032406062,0.010941868451660024,-0.0012242118196568962
09:17:49.259849,4.039052796382131,-1.9419697725043503,80.41710023796085,0.011255233985717776,-0.001299935392994252
09:17:49.417844,4.034115329799726,-1.9439568948115333,80.45890793210525,0.01165358391869593,-0.0011129837753466923
09:17:49.539975,4.032439884776559,-1.9404586898792249,80.38700681009257,0.011729253735240232,-0.00139564869569268
09:17:49.601572,4.031419570809734,-1.937237917463869,80.33274900260338,0.011871171907483432,-0.0016688501743405129
09:17:49.686081,4.028874057759997,-1.9378801165330137,80.33276700656143,0.012194952612035174,-0.0015613739798331868
09:17:49.780056,4.035512247466913,-1.9405816764851946,80.273030992161,0.011971034302299654,-0.001313362134929526
09:17:49.889926,4.034088576546294,-1.9347951828478442,80.25532504470645,0.012016552449994796,-0.001648947454171656
09:17:50.089776,4.0272616740938165,-1.9352516622267326,80.27646794031347,0.012509645550555894,-0.0017160755561835264
09:17:50.180937,4.027138464392178,-1.937921393994773,80.29146453551907,0.012541943954379358,-0.0015373324000923767
09:17:50.279946,4.027138464392178,-1.937921393994773,80.29146453551907,0.012334363090294726,-0.0015485300040401352
09:17:50.379966,4.025802778475889,-1.942786990555449,80.3575362747537,0.012469750191524643,-0.0013289144116158903
09:17:50.550164,4.0231526253739505,-1.9495983205952387,80.3324972263565,0.012727988165290194,-0.0009757373186347099
09:17:50.660044,4.017359219243508,-1.9529405251096572,80.36263037526611,0.012969623992712037,-0.0007666747246737523
09:17:50.760043,4.021850279059861,-1.9459893841655629,80.35945177674952,0.012787277728931368,-0.001158986557434512
09:17:50.872238,4.0264847193253,-1.9458375951401699,80.43218339314882,0.012558877976725707,-0.0011303967919500668
09:17:50.990286,4.0264847193253,-1.9458375951401699,80.43218339314882,0.012606886694713893,-0.0010057377675209034
09:17:51.046192,4.025770024920164,-1.9416702813684925,80.44940327035978,0.012732073906908985,-0.0012334190411026635
09:17:51.234863,4.024205647228931,-1.9406399282135238,80.42016455326252,0.01293994955524743,-0.0013532396818174157
09:17:51.346805,4.023047053567726,-1.9371402431000533,80.44238382440905,0.013100546468635373,-0.0015449190954354133
09:17:51.410174,4.026042431504141,-1.9378502057786564,80.4550546211271,0.012867217117361709,-0.001574454165078493
09:17:51.562689,4.028134049110131,-1.9410728037572325,80.45305634434321,0.01287363108654865,-0.001235717424850648
09:17:51.679818,4.036211305185162,-1.938344871440541,80.40400066816723,0.012505601073371016,-0.0011595108816509342
09:17:51.804162,4.0343100312760365,-1.9384543594731611,80.44153354730136,0.012635361948569195,-0.001189669488815608
09:17:51.874779,4.03325883717229,-1.936559866959647,80.44512240462451,0.012683577504152792,-0.0013477860633924104
09:17:51.954923,4.03635674291909,-1.9398900796654184,80.41922153987038,0.01251128326412946,-0.0009634237351175132
09:17:52.099958,4.036751894211632,-1.944039065309699,80.34835090763946,0.012650810276290992,-0.0005780885885256872
09:17:52.274883,4.035470745367524,-1.9477134691486082,80.29878469253516,0.0129002799799676,-0.00034394140898837665
09:17:52.380231,4.026904242636306,-1.9477370896973736,80.32497976602221,0.013408005695233208,-0.000437897955340743
09:17:52.440101,4.031050688173367,-1.9455963688811415,80.26186820876443,0.013333495993642919,-0.0003658350028477632
09:17:52.600119,4.034846006614411,-1.9442448463750786,80.25013618635289,0.013257397678342322,-0.0004623081191598396
09:17:52.715201,4.033848708119718,-1.9408367886341744,80.26870304785848,0.013300898165368969,-0.0006195291817155194
09:17:53.055083,4.028712522058342,-1.9378848205568329,80.28064290693688,0.013762861309887896,-0.0008144343839123358
09:17:53.229944,4.027734004212221,-1.938422050809387,80.32570672961148,0.014081639569765315,-0.0007157484806964021
09:17:53.380043,4.018467201952595,-1.9371274410467842,80.32935562275111,0.01451317635587582,-0.0008944971504226738
09:17:53.491191,4.027380113413034,-1.9417878869810081,80.37939220719053,0.014140429552317115,-0.0004879895996113321
09:17:53.581548,4.026159325091892,-1.9381681630469496,80.3694715906732,0.014309333938723384,-0.0006816927180862171
09:17:53.663430,4.024385611839416,-1.9411364857915316,80.33565285759015,0.014599534738364598,-0.00040124871233421667
09:17:53.750143,4.03060004845947,-1.937536277740983,80.37657261519549,0.014337783210081534,-0.0005198458988436557
